state_code,Wave,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours
KY,2,4.919089266402415,0.44034980407196067,4.090400586217348,1.971055520099769,2.6427921317692165,1.9342649685505384,0.9092164692053741,5.9882559508930076,5.232524874392675,5.462897388239214,5.983236962655648,5.6044102565227485,3.120933755883728,0.8454424719734808,0.3306773485619313
LA,2,5.742724607630689,1.701850688019653,4.992969351900414,3.1025486585877293,3.2868743820016237,2.581535414469184,1.9997950003846243,6.021666564082372,5.638497507301034,5.5619676471108725,6.3416949313415945,5.0484314586307075,2.461177023759222,1.825721408882818,0.5333189086140151
MA,2,4.418094584487236,0.295140358117202,2.772649217406491,1.593663337044794,2.198549986920016,0.2574566505448063,1.0761892291969817,4.459796029282293,4.230517350526937,4.063968855275821,4.6221947448941965,4.391408334114509,1.5688770769158629,1.3756298038735486,0.5643411786891555
MD,2,5.143004559059491,1.1883775501090033,3.452296775972089,2.7238534472063294,2.7245380491538107,1.7862972073179209,2.947392323085043,4.871657802499008,4.433497446474831,4.085150009951647,4.291280776522108,5.017326278545362,3.0586509791395553,1.233077186552638,0.9913240063276415
ME,2,5.278342066140585,0.7701031591802536,3.614850824657612,2.196054926961307,3.5883241402000614,0.8202649226176167,0.9439521626011295,5.448715795226487,4.712713869831972,4.716449282552045,5.48625070050875,5.332682365971171,1.9707165797584012,0.9865504581209221,1.4547716541581384
MI,2,3.7871668623527586,0.3934831403561988,3.17629115683149,2.78678989920782,1.9507295454464266,1.078443108959517,0.9709468507022689,4.663101589035577,4.441107693498575,4.135993885775764,4.5884924931167035,4.368904193904082,2.6231778013251605,1.0448421704937687,0.6918780630961666
MN,2,4.996029348732978,1.4240343165574219,3.663766038512146,2.3637085493174137,1.9899016515797543,1.0282449951550785,1.6878608637720596,5.358839756771282,5.14467309646009,4.984715927508942,5.404597262613755,4.989309438092691,2.9706959785634575,2.0157586683833113,0.468993269269079
MO,2,4.85363854634742,2.022899859022024,3.6133965724729125,3.310018810071821,2.3704332531921533,1.9114805935303067,0.705921886606323,5.1529146438193,4.90657147430931,4.718553642331031,5.193300912803326,4.88961823333887,2.814342832338921,1.5010489591127578,0.9488367657462479
MS,2,6.31876706327626,1.4565596164212824,4.475386792691863,1.8599380578391116,3.28442918033405,4.577406835050723,1.9289445543549562,6.923007329918472,6.618719723238415,5.360047783205916,6.881249812149757,6.6533082803224035,4.1704081105534865,3.448211684015558,0.825336553536868
MT,2,7.714329313513888,1.8224019952842008,5.286695814680023,5.876821289259939,5.018733855332029,4.034511132214934,3.0551736538367003,7.667620587124278,7.420957971975098,6.488571681212188,7.438251381787883,7.67941163909006,4.563219973131313,2.12694827287361,1.4931623509612917
NC,2,4.602572190671384,1.562015804409502,3.327401555708227,3.0342359395665945,3.2295442212452854,2.113634465866478,1.1569573858035342,4.959699083227352,4.846978477164796,4.5602229541379335,4.924692363602486,4.582460674318,2.621800951851218,1.6972780982297495,1.0163821068818042
ND,2,9.697865511097843,0.8792625799165269,9.200228108117264,8.298206047377828,2.7343901153314087,4.138425439909308,0,9.629680168027386,9.875592089211086,8.806496673554028,8.950817177499818,10.1307568980223,6.080701449548021,5.057357351873215,2.577102591816844
NE,2,7.546526838140573,1.2527772911805923,5.569885475999768,2.0142278371630926,3.5951777056914915,2.4454866862376248,0.7842846427666086,7.617246813444959,6.523179820039312,6.655980013627654,7.508768032882799,6.7434977987476525,3.0593450770225017,1.3977909351243436,0.4454595323646038
NH,2,4.862459565228986,2.2569921920141125,3.7882126358808734,3.145427440235674,3.354913693259977,0,0,5.713000990688513,4.885519628756391,4.416948086578056,5.6448294552607345,5.212504800821542,2.0817613849731864,1.6409266666224387,1.3829709849941796
NJ,2,4.254530335055272,0.833180586639686,2.932657402910603,2.090870695549698,1.6031644194994956,1.1403244405263895,1.1919082240897778,4.616747462330832,4.178193276415408,4.063047058910573,3.9334285023164046,4.2965728437997255,2.2767438627431464,1.5419397406722044,1.1227517699891825
NM,2,9.471953337328124,0,5.122822235819122,6.647400368800925,5.121027859319772,0.7119671929488567,3.441134587396598,9.694557130820076,9.255491093717302,9.421100226935303,9.375055220914177,8.151273427638523,4.021070728682574,2.2603492708473394,1.5051154450495599
NV,2,5.615718707797315,0.5071018391345077,4.003175318201221,3.884751692139287,3.683665478086836,1.9817288706334897,2.4988163720013645,5.96208533275786,5.502007837931317,5.165080870093662,6.065985890900001,5.422689095947717,2.3376368238544587,0.7894860235819777,1.5409986050488778
NY,2,3.311825842518519,1.6567512913475577,2.5490849865333587,1.7972844014694231,1.8494473318532245,1.1494208202086198,1.8122959857928782,3.684511637606521,3.6075570221439026,3.3943750492538136,3.279529842523433,3.502376646050788,1.604082438388739,0.7325736598354046,0.2758373625196113
OH,2,4.054036314787194,0.7561714267162285,2.9060924692116306,2.1847789304827434,2.0135273721384075,0.9631033480422466,0.8629867765589113,4.655946332138098,4.112328719862451,3.7171653293515683,4.658685533368841,4.243359472075941,2.023587797867145,1.1276665907979158,0.6838652429454182
OK,2,6.534554356720814,1.3343855908969895,5.153123814394468,4.442204000809421,4.7959669024598,4.731690409083874,0.8962109357387241,7.475325085905894,7.210499645247376,7.035420228205102,7.428631120615571,6.491676346393816,3.8032802034872852,2.092692532623112,1.2801813001307645
OR,2,4.491145447638091,1.0821096355621855,3.5625942883183894,3.330974545449762,1.5753538697051768,0.6923231968389314,1.2478881510422666,5.253079561111836,5.179197015915456,4.572071618979902,5.288693928977464,5.045740610830231,2.9712764552984554,0.9609364747176973,1.282635539245883
PA,2,4.017050587496309,0.7074950312813651,2.8409229054236476,2.2103822093584293,1.9330297625570745,1.3734745601137794,1.8454928287990553,4.293489554499953,4.162466411079435,3.8105641776205843,4.116722403423139,3.9055658286270485,1.908279081149628,1.4352674322960572,0.7888552565850138
RI,2,5.081323561816479,0.8254827799505642,3.9437359330081425,3.2152667091309675,4.460160181537591,1.7625183115183225,2.170455119773381,6.078519699693442,5.34189200145696,5.254164442320322,5.363450431201864,5.617445881487977,2.701059823579791,0.5183371301368511,1.0754933732762422
SC,2,5.784982992603165,2.6086192223775937,4.518064793168667,3.9338845369630993,3.5033855762373523,2.3915260161682625,1.4907034833268014,6.087827036396205,5.737071516257101,4.978397738162405,6.045502968206483,5.615086991596449,3.7318642992255375,1.453744119668003,0.5457045274193303
SD,2,7.516943316463493,1.2558668729257858,5.851778163882168,4.737799528630766,2.697319177427527,2.2417726681122354,0.7170636532501858,8.26189092420773,7.892557309643744,8.268725929158975,8.212298040058046,8.17289131943007,5.339706006952798,1.8753181730570454,1.3588493018732934
TN,2,5.003701911150622,1.4772338017407514,3.340432738943214,2.734692472520138,3.370215845157127,1.716006855660771,0.9384367252062588,5.391729534550974,5.049445403203241,4.688902301748598,5.5114658505957825,5.198896363336513,2.9960769029708545,2.0075514289321554,0.7971310249129755
TX,2,4.325593711049575,0.8796342966526034,3.1958298138022267,3.0870429585679844,1.088477951120162,2.2783323719996775,1.669145665665346,4.379677129265321,4.037574025168885,4.11862435607276,4.482757988371158,4.261980572049141,3.237689312823162,0.742242249468065,0.7167941076970807
UT,2,6.431931468362129,2.8102189748797763,4.484562089863411,5.347859011587961,3.151620309290269,0,1.2290038482907157,6.987560736068905,6.548313614198854,5.37414012958095,6.922861713388174,6.562510189990912,3.1281999307762396,1.6299826894230036,2.620908976633917
VA,2,4.022983261897642,1.7100702583937002,3.3649804045006055,2.1213680626793088,1.718397023735785,1.6067197837419693,1.3374660317146043,4.604071821659414,4.34839240178307,3.6923753720646832,4.831992536513048,4.183194878652934,2.0746784879191353,1.0063969359174256,0.26348129719046215
VT,2,6.5473020009826985,0.5445181229185005,4.962587162819553,3.3546580033114886,3.080195155962133,0.384175369238227,0.9205429642379825,7.278012366311952,6.93154032458016,6.900851164459318,7.025155144741054,6.64507314407295,2.6123842041705645,1.589648639113007,1.5547656656906905
WA,2,4.625712491131271,1.3336003247647077,2.7916179920763833,2.99539885791208,2.9424150707927463,0.746635842019597,2.1165614854672246,5.187417369373219,4.631870980934592,4.553371745077468,5.3124025117328335,4.413376653569029,2.126699234091645,1.347830555819155,1.3561925792186564
WI,2,4.681169207929922,0.19824347678868376,3.353544617322893,2.672251768931379,2.3211732504759035,1.3366156591549443,1.382547851766474,4.820435021966519,4.478460116431353,4.180019258298812,4.821003884127427,4.355879214611719,1.8878295781861905,1.4365345811858816,0.2778542762697202
WV,2,5.93539603460344,1.9638936637768145,4.6295836066691605,1.964084665603352,3.6230812195575623,2.8023417734791507,0.4258609992604694,6.558523243775108,5.569249324209681,5.776958726731599,6.841380410980996,6.265527687262938,3.4172947062772128,1.5733320839253044,0.13522546284204448
WY,2,9.4708791188893091,2.505079191401684,5.919190313184469,2.1068883022662424,4.52664910962662,2.5165361742290595,0,10.078918501047513,9.96794734272389,8.711659264749967,10.03840022775103,9.892575584208224,6.32046396565358,2.0430492395102857,3.8576628975312555
AK,3,12.061184967322713,2.8457129787261066,9.561951571362059,8.812473531316112,9.714150912963333,7.111789482921018,3.115792285283334,10.993504225061395,12.01106659530207,10.717409719912107,12.024066691854271,11.930423304618692,5.964832438057266,5.695487075981546,1.9245873614626658
AL,3,6.962146470199716,1.6457488325620977,6.47653683454662,6.295222560849992,4.648436929258562,2.82917664285872,0,7.362690101062386,7.144899134081077,5.723385940378181,7.379822404852082,7.3055444879466,5.197740965895541,2.361870019418756,0.3457868246731423
AR,3,6.812364824067338,2.7039245367601406,6.255031823801461,5.17841584901319,5.494631578801802,2.9778867916510507,2.3190746951245305,7.236209934062979,7.436250831682715,6.978276500239181,7.32663718527172,7.301284364326839,3.559034756153306,2.5241997541794676,0.6177626181785715
AZ,3,5.123543517373726,1.8428082701243718,3.4742778905659426,4.040986053705025,3.8282383197064607,1.2926679769344733,1.6405770415672354,5.692104181695115,5.334780371953218,4.543059132047311,5.6683196292225855,5.482257487114462,2.5845543305130145,2.109180331796413,0.7977216277344923
CA,3,4.622578851090037,1.0273563425842476,3.4534492207932574,2.4735285157977303,3.075001654894988,0.9695212631407878,2.2753550823899245,4.766727878480686,4.60239814639486,4.236222462528862,4.553307152023838,4.389836729330656,1.4324301467046767,1.2239668537523896,0.8652966006696582
CO,3,5.379608132024322,1.175000905234457,4.559834899862287,3.013149788268778,3.195852212405048,1.2943752231029493,1.3329547853572992,5.906017651882392,5.68596526951003,5.423642187347617,5.849125036100678,5.748274334713636,4.618721189399487,1.0314203647720146,0.5050064653279158
CT,3,6.931082368519901,0.8363098250180854,5.924643038370848,3.7616947023825045,3.10413161827614,4.531179071273434,4.302846424632313,8.344235602742502,7.099361337520099,5.585961888669288,6.529790918955033,6.812963410723617,3.5087924093938017,1.124306785542194,2.066637907402104
DC,3,8.080016784385279,3.8226392643602294,10.327541192794365,8.286515557542314,9.21041077114951,8.157013069937982,7.942167427398472,10.488795965314218,10.125593690957507,10.012802049722687,10.841551773979324,10.30513039306775,5.048918599224338,0.22179841144334564,1.1723000987765622
DE,3,5.805896462042195,2.491767187209124,4.303024014210836,2.6336720686726736,2.7594850061916634,0.7398942560953555,2.4641479818672725,5.796739032614317,5.2244247867560265,3.9559951175411956,4.85928987607887,5.801159751328049,3.3056964034855385,2.081352406332905,1.4261564635177946
FL,3,5.119450150174892,1.336988554365981,3.311876837870914,3.369188648804062,2.337446113781393,2.039954597682843,1.3371369748685167,5.017729895894876,4.853961641984178,4.403707884261412,4.8752577741094685,4.987063736094265,3.206901770002397,2.1685066047350703,1.1417629892265608
GA,3,5.3332436758061625,2.5514230103196645,4.35452240031034,3.8888845103498584,3.45832279262275,2.3108013130062486,1.6240890574307465,5.564392263350407,5.401260943403714,5.1130951601306736,5.471491643356355,5.532103441279045,3.0062011441800744,2.687571908810834,1.6086400077135323
HI,3,7.599226453089294,1.5120211378638182,6.710139946022119,4.724781312418889,3.6363274829302767,1.7379092519547819,2.833535246714141,7.750770500427708,7.407291227935755,5.692505454141288,6.648416114464667,7.7266632740491445,5.169659753272782,2.0838349429745584,1.1016633128567634
IA,3,7.046347200465147,2.837490487995766,5.9276256719284905,3.6719208370033902,3.2221231542276083,0.8748502753091716,1.8550401700201196,7.4320533867841885,7.28125791530341,7.240157613162966,7.362129710600834,7.409387697692166,4.030949764769455,2.2313339699510237,1.2075308753447442
ID,3,6.259512105269324,2.592335524050369,5.68441620495983,4.777224669839687,3.9193822051928837,1.7643457425711297,1.190732926508531,6.299812501348195,6.399361996928847,6.057574249542461,6.001966150806085,6.345282920682202,4.882206768382026,2.4458701205547717,1.632342012283583
IL,3,4.159296035681107,1.2884485734132454,3.4305952615015483,2.153672295224937,2.9169216395530415,1.0494567099122403,2.130083626777575,4.587203652160427,4.458592419140023,3.7571931778274505,4.001749086158686,4.2059195335473385,2.709426989728511,1.0931644105759044,1.007190853833875
IN,3,5.461963374660328,1.1581307037980018,4.00674131406857,3.9640647747149087,3.891090884095844,2.7916525609485974,2.9268404687093676,6.096165260370534,6.017664653880331,5.818774994371834,6.09384327249758,5.745146365859268,2.9536521186394094,2.065459417834875,2.3668456365477493
KS,3,7.450679129294385,3.429451110310198,6.133598654708468,4.291520925163194,5.231073758314248,2.642059777493278,0.8515009557935524,7.962539778260121,7.333352266140193,6.792584990330987,8.020988088589796,7.946844925222189,5.375902817091952,2.3470238152953105,2.575476536686427
KY,3,6.769774690682302,0.7884538684311081,5.592601850995129,5.114030478120389,4.520293459790972,2.8410372968115576,1.048097070258343,7.048751300197149,7.089789138009034,6.504428971303602,7.1814895082464725,7.049959565891972,4.385244839835626,2.136194290369174,0
LA,3,6.5852070022234885,3.2136599433477553,5.716701386421045,3.692277332599305,3.986044114968911,3.7989407801972073,1.4463013722030595,6.537804418760981,6.124471673855326,5.442728867554072,6.25495668302137,6.3093661465308815,3.7048450711486205,1.7850343533185717,0.7667331783978143
MA,3,5.013205636921486,1.0579959376480823,3.5689278223386327,2.3584292147478747,3.432159101087625,0.799063896295209,1.0849440902220453,5.212439027352305,5.216640837176265,4.894634230543255,4.715681641063094,5.03136674137796,2.477747161892025,1.7566210948848013,1.2110839725516074
MD,3,5.36616934958442,1.8764460755001904,3.6484339254904814,1.73697981393458,3.1827647244092794,2.0575696723492363,1.5088111137352465,5.587307330886591,4.464214137830215,4.9643882321938335,5.301257001456063,5.019256585996548,1.929978043441746,1.6143111080052748,0.6010336104099877
ME,3,4.7966775898773415,1.3716070412756332,3.647931703517269,2.513029507251415,3.295551722606412,1.0810976629409155,0.6416793745026516,5.596178052623355,5.2246103234513095,5.036768814753467,5.6687480271618895,5.330216075426984,2.1431688964623152,2.059651468313702,1.1671258440913779
MI,3,4.718079211566768,1.0924291534844148,3.3242998397826957,2.2250543024049896,3.0909020913385867,1.3148216141412716,1.4652495323723793,5.280744434225779,4.906115111861234,4.335272138819671,5.026462046372307,5.129641509176407,2.5147370307230164,1.5616484323416995,1.6631871696657643
MN,3,5.645158426993268,0.7272028492287577,5.232415100733112,3.759322517941169,4.08284050119733,2.6155039484378118,1.4373170244100246,6.703556248717242,6.4669100012915735,6.3619319293533545,6.706427857764121,6.199697971132426,3.6561803031892937,2.6573963291599614,0.33019337666341186
MO,3,5.135573884814803,2.09401363879393,3.8126396033244068,3.0775103028160027,3.3982786423195357,1.7173957033758833,2.1845064211110614,5.537502598020363,5.235883192070404,4.715286182350798,5.587575848117007,5.413065926484673,3.363173147026421,2.355985536582432,1.171818751969739
MS,3,10.746126290591834,5.0113891575475,4.151326736366697,6.181513960527713,6.460582038304004,2.8070334495078586,1.0401362257157944,10.809964850541887,10.943568164426436,10.289347176999195,10.574667135706411,10.368711307906265,8.056345880099546,1.5697759467774903,0.7361299995636198
MT,3,8.917579339733019,4.0915024518138745,6.200512303300524,5.566979563317953,5.618476784500064,1.993084421537638,1.7314026679229777,8.573322077461905,8.589209984665102,7.919111625371333,8.653315091137166,8.51442910515576,4.761194845766074,2.743758992614957,0.7610325769011689
NC,3,4.849414422191714,1.9189408039499558,3.1197073190008737,4.129066609942444,3.9588032458345337,2.3867771232853783,1.5297220420573083,5.479631779619247,5.241016167859355,3.9222156427198005,5.552567568395089,5.308382801786461,3.055590471877934,2.0519158700270252,0.835455390295912
ND,3,8.892112470212032,1.9583802793496679,6.821991820313842,6.371891666079506,5.86509321171607,1.3524143239129538,0.687947259721824,8.739238347235544,8.878125332282307,8.297626236834951,8.402334384387116,8.941213743802429,5.2704318294644565,3.781660189502438,3.2764700508457913
NE,3,9.31702442718898,4.38180776734016,5.6146231880462185,5.154705007150854,3.4306411243011814,5.387738076273244,3.339956135286984,9.767630637808683,9.512487445323796,8.946414910047531,9.810737207284218,9.333560701676863,4.4616091658431785,1.587202092546843,0
NH,3,4.890319965994714,1.552735912297003,4.153431339453533,3.273823257933038,2.608474857921496,1.2691511462709548,1.8850719948079806,5.687118114383594,5.358570979389387,5.0070867016345595,5.766145477092975,5.510537015698896,2.425772565501786,1.448083075147209,0.6016964713431774
NJ,3,4.586754744762634,1.1248530265359344,3.5174545066157688,1.906679153616829,3.012288240961251,0.9972947508577071,1.3045153002215915,4.8836395196571365,4.528175941104535,4.379636526818315,4.228209632559908,4.702409942361851,2.066029674820041,1.0480193021869773,1.5106915770110048
NM,3,6.2607565111138745,0.5053612226797384,7.729297824234706,3.90276331008499,10.552099110793607,0.7697184399557458,0.7335883971664345,12.162455467403268,11.724015280923949,11.244879228994622,12.179463299603988,11.653908661964214,8.608662883455406,1.4200498749061323,0.41951390934458693
NV,3,8.00031879604262,0.9445985439944695,5.724346715000045,3.8963119363029692,3.0803016669029417,2.5568549895196138,2.0493522792189163,8.138099236860839,7.960658851481138,6.061485655213074,7.685858359009098,7.866067962257255,4.96758754577894,1.89747709293413,1.3142206084826094
NY,3,3.770619128386132,1.3702563720310994,2.8113731392477375,1.7538561775047978,2.7117935381138008,0.9178324393385485,2.2310548355303745,4.21691101879256,4.02287818072577,3.586352956946588,3.706666683710724,4.098987808501458,1.7264926204363578,1.3611163303886828,0.4844419785907759
OH,3,4.845762869473223,1.8781543171440485,3.726072239209842,3.2226874198412148,3.0110069955682226,1.5225975679111152,0.9041875754797541,5.222610403276274,5.04254797291136,4.691745292019785,5.091580805626578,5.0106064568197155,3.441716353546061,1.617566456719706,1.5163901851490604
OK,3,7.219750983137576,3.7406046776899555,5.51034793499668,4.2384420782702685,3.6358998862861354,4.1796812762653515,0.479261600105208,7.584391768147087,7.447087595468776,7.020506352776423,7.486317122484727,7.392697276900588,4.3578876461796074,3.856281904276123,0.8514406329747302
OR,3,4.833063091881266,1.850769491567239,4.126871679062319,2.913228573674595,2.6246127048525567,1.463055394679893,1.4853459568439562,5.389966775707134,5.250458956892851,4.85968384215664,5.387734852226791,5.397133756479119,2.6815593850045847,1.7880263533874055,1.4623304380568973
PA,3,4.327364102606616,1.046902215806271,2.928992845672116,2.039861024112696,2.3332558048866074,0.9792139817678703,1.7483795151414236,4.63405525144291,4.355760519367273,4.220182854499799,4.085812356547512,4.413580465527546,2.791067945736632,1.7918759533551127,0.5105082930453009
RI,3,8.028934577011908,2.8771106974985035,8.335575554236506,7.332201820519784,7.5504444366798245,1.921110469420975,2.316327317373979,9.280551555962983,6.409623858154021,7.3856868621529195,7.664291742203305,9.355210388449658,4.194027699830633,2.2347864098731463,0
SC,3,6.099435717970701,2.2989629919542587,4.793761455241417,4.41949696902536,3.7699923538222375,2.9127353814508026,0.9328728438860076,6.315089926503372,6.036863075078861,5.357110076137938,6.338888377744993,6.112672370585613,3.4632351473625014,1.9874979612682702,1.2693158734045888
SD,3,9.07863731151675,2.0683141277814743,6.779990218079923,5.475247630570988,4.318643069465307,4.020782526607221,0,9.412650124969375,9.0517573403193,9.158887329316169,9.23928622551995,8.620426964318872,5.284393992983924,1.565478677140325,1.6744575008437135
TN,3,5.451523387526582,2.0260055212519554,4.341084722743927,4.370996332353341,3.744725553260479,2.6590056882591755,0.5627966761952394,5.796732505987882,5.810768692323776,4.536337102891992,5.880337837522539,5.43368176207975,3.4275059390075135,2.2665963420768076,1.5590039342171478
TX,3,4.551543776826545,1.5082967783729568,3.2365254935618504,3.3460364661149447,3.351006155146741,2.1886487366209555,1.0370884013610422,4.8713213532179696,4.651555494514438,4.365395881865725,4.75988482112123,4.544592660680776,2.0636869767629378,0.7985458563067203,1.500807676282632
UT,3,7.1408118768905116,2.7569724690533133,7.135464382095167,5.977122500727274,3.657288234297598,1.7394270197373989,1.6782796471005474,7.87902495669995,7.782655272547935,7.1373800350452985,7.913849566158835,7.936663096839181,4.495316860120241,3.605050791687772,2.5555886259113785
VA,3,4.791399091091617,1.1129717087252837,3.857021021214045,3.0540584400746447,3.2958557386896676,2.1851021859454507,0.6389745765356313,5.5141497534175326,5.144285530789492,4.926707352587951,5.158093654707672,5.11541439425523,2.7313833864183708,0.9550922847724582,0.48595242377793546
VT,3,6.706186143370604,0.3763239221293479,5.207429481661203,4.0970954969435764,4.470841379136915,0.4208289527129627,4.3221634728630605,8.089468076201799,6.8503396717648,6.871931826945607,8.161262871172887,8.03768093947026,3.664655318077627,0.6042441051534516,0.3763239221293479
WA,3,4.206844586439685,1.396277285506305,3.479191204064189,2.5093853767897465,3.3243696800826643,0.8790778270966892,2.556538195005969,5.061215223447672,4.989170547315349,4.516525245152289,5.138231606771366,4.648890617828746,2.5441936194783983,0.9083831356271701,0.7194107492336936
WI,3,5.594569242997603,1.753421904175397,5.176167307820913,3.8246062438193698,3.666861885049655,1.3715199507135398,0.26399874726545874,5.639546805837202,5.740587157609065,5.555348138493124,5.672618034949424,5.783759776061195,4.092351324104573,2.3042342606620285,1.6153298449330256
WV,3,7.517421508565925,3.2968349583837617,8.012764238015027,3.1279492868260967,5.62019344545987,5.6222245321461175,0.1496885100991845,9.410186045854003,9.135802068836439,7.750026824429106,9.535568523143185,9.12849741792633,4.181922407782509,5.271108178340024,1.486817212296451
WY,3,9.657946795531599,4.365027885665252,8.185224472504805,4.871179487141342,2.803321623968684,4.7730935309636795,0,11.36943699892242,11.514480044903856,9.567406316740978,11.469701519720205,9.872445272241816,7.9228157888344954,1.6336754922321124,0
AK,5,11.919560401786082,2.597591770376079,9.614331743299198,5.903304754049821,10.489706524049746,2.655439612430934,1.6022811068959808,11.90158617351934,11.868707463765684,9.087817611402466,11.433979408589687,11.578738407576276,6.549491898730669,2.6136285338770935,1.4218493382785768
AL,5,5.569153555713475,3.3579224167034427,5.452370001880208,4.703815658505112,4.525883673099605,4.632026808775551,1.636852239245897,6.4112843845269785,6.331722290113832,5.660680620764655,6.31698464837028,6.381793825827523,3.764878759022197,2.290434100079932,1.794934673087518
AR,5,6.235593552906521,3.416046176321907,5.912388687228061,5.308160641611174,4.947513460495226,3.231686799452154,1.270717489978647,6.988552170962668,7.034084755795403,6.870621188534717,7.037001742874462,6.888767650482111,4.541950318170517,2.5265938473773732,2.0141856214269547
AZ,5,5.917534100949841,2.637416295065206,4.8324542239360175,5.230973168116704,4.152070836605057,2.224526759956522,3.1933338406987724,5.859515309175017,5.929530954825764,5.480201609640778,5.795523422282842,5.773135729682502,3.255440137820368,2.7624990541145134,1.3522313637270682
CA,5,4.284666140839221,1.6927893842391977,3.113690447746588,2.7327430564461683,2.7517971288917393,1.8424936985271985,1.964694449487087,4.2300294158850065,4.005873940066679,3.4328198641296543,3.4834918634251144,4.2529660927181085,2.6087171116789674,1.4039180375844382,1.2534911749107553
CO,5,5.419675445984928,1.7102395334026126,4.733985494804036,4.265494666619268,4.780151215995817,2.7180119162531,2.9272474272865194,5.756888535290683,5.7472206953779645,5.473202043033263,5.473615641432374,5.7327824226205,3.1833942393725314,3.753394585803836,1.719254211442085
CT,5,5.931354009722749,2.263410351929924,4.093266953319502,3.8991238867482516,3.837525800657095,3.3178565410079277,3.786652488231635,6.341379284015087,6.086375128493811,4.865016608957382,4.796367590926957,6.184932695916773,3.790506842180287,2.2732207502200334,2.5468365418970986
