,month_yr,state_code,case_cnt,case_cnt_norm
0,2020-01,AL,0.0,0.0
1,2020-02,AL,0.0,0.0
2,2020-03,AL,993.0,0.019702861796031926
3,2020-04,AL,6069.0,0.12041960547846703
4,2020-05,AL,10884.0,0.2159576513474436
5,2020-06,AL,20093.0,0.39868036462000955
6,2020-07,AL,49678.0,0.9856986589156839
7,2020-08,AL,38335.0,0.76063364244802
8,2020-09,AL,28643.0,0.5683273619574446
9,2020-10,AL,37584.0,0.7457324851380301
10,2020-11,AL,57239.0,1.1357221614733852
11,2020-12,AL,111702.0,2.216363613635809
12,2021-01,AL,98413.0,1.9526865437390635
13,2021-02,AL,33613.0,0.666940879707977
14,2021-03,AL,22136.0,0.439217068194323
15,2021-04,AL,12534.0,0.24869654557045737
16,2021-05,AL,15483.0,0.3072098783363165
17,2021-06,AL,7578.0,0.15036081237696872
18,2021-07,AL,34624.0,0.6870008930773509
19,2021-08,AL,114122.0,2.264380658496229
20,2021-09,AL,96746.0,1.9196103396967823
21,2021-10,AL,35572.0,0.7058108759400279
22,2021-11,AL,13714.0,0.2721098153784309
23,2021-12,AL,50853.0,1.0090127199532846
24,2022-01,AL,321643.0,6.381961305801709
25,2022-02,AL,61308.0,1.2164582588027446
26,2022-03,AL,15762.0,0.31274572772311704
27,2022-04,AL,5406.0,0.10726452252703786
28,2022-05,AL,14230.0,0.2823481604809006
29,2022-06,AL,42303.0,0.8393657226158495
30,2022-07,AL,67145.0,1.332274577335915
31,2022-08,AL,67404.0,1.3374135916412246
32,2022-09,AL,31064.0,0.6163642485719394
33,2022-10,AL,11408.0,0.22635473048250979
34,2022-11,AL,14998.0,0.29758662761015797
35,2022-12,AL,24352.0,0.48318639522353424
36,2020-01,AK,0.0,0.0
37,2020-02,AK,0.0,0.0
38,2020-03,AK,132.0,0.01801622278970291
39,2020-04,AK,220.0,0.030027037982838182
40,2020-05,AK,116.0,0.01583243820913286
41,2020-06,AK,663.0,0.09049057355737143
42,2020-07,AK,2543.0,0.3470852617743523
43,2020-08,AK,2400.0,0.32756768708550743
44,2020-09,AK,2632.0,0.3592325635037732
45,2020-10,AK,7540.0,1.029108483593636
46,2020-11,AK,16160.0,2.2056224263757502
47,2020-12,AK,14333.0,1.9562615245819077
48,2021-01,AK,7245.0,0.9888449553893757
49,2021-02,AK,3861.0,0.5269745165988101
50,2021-03,AK,4713.0,0.6432610455141653
51,2021-04,AK,5039.0,0.6877556563432801
52,2021-05,AK,2029.0,0.2769311821235394
53,2021-06,AK,1042.0,0.14221897080962448
54,2021-07,AK,4184.0,0.571059667819068
55,2021-08,AK,12989.0,1.7728236198140235
56,2021-09,AK,25993.0,3.5476945376723314
57,2021-10,AK,23140.0,3.1582984496494344
58,2021-11,AK,13029.0,1.7782830812654487
59,2021-12,AK,6126.0,0.8361165212857578
60,2022-01,AK,59513.0,8.122723233966585
61,2022-02,AK,22334.0,3.048290301403218
62,2022-03,AK,7642.0,1.0430301102947699
63,2022-04,AK,5769.0,0.7873908278317885
64,2022-05,AK,7043.0,0.9612746750596788
65,2022-06,AK,12316.0,1.6809681808937957
66,2022-07,AK,11222.0,1.5316519101973185
67,2022-08,AK,10848.0,1.4806059456264937
68,2022-09,AK,3674.0,0.5014515343133976
69,2022-10,AK,1988.0,0.27133523413582866
70,2022-11,AK,1759.0,0.24007981732641984
71,2022-12,AK,1536.0,0.20964331973472478
72,2020-01,AZ,0.0,0.0
73,2020-02,AZ,0.0,0.0
74,2020-03,AZ,1297.0,0.017824954276312352
75,2020-04,AZ,6350.0,0.08726943689636349
76,2020-05,AZ,12288.0,0.16887666780827001
77,2020-06,AZ,59463.0,0.8172129962470019
78,2020-07,AZ,94709.0,1.3016064722862504
79,2020-08,AZ,27758.0,0.38148425659358387
80,2020-09,AZ,16645.0,0.22875587041574336
81,2020-10,AZ,27451.0,0.3772650885420589
82,2020-11,AZ,81084.0,1.114355121465313
83,2020-12,AZ,196783.0,2.7044317481538735
84,2021-01,AZ,234747.0,3.2261792918284473
85,2021-02,AZ,58656.0,0.8061222189910389
86,2021-03,AZ,24579.0,0.33779456527176666
87,2021-04,AZ,20686.0,0.28429221600601184
88,2021-05,AZ,18953.0,0.2604752185034295
89,2021-06,AZ,13425.0,0.18450270713916217
90,2021-07,AZ,32360.0,0.4447305477112319
91,2021-08,AZ,84688.0,1.1638856806109026
92,2021-09,AZ,81660.0,1.1222712152688257
93,2021-10,AZ,75317.0,1.0350979809013243
94,2021-11,AZ,100880.0,1.386415873087425
95,2021-12,AZ,111708.0,1.535227442018736
96,2022-01,AZ,489156.0,6.722577744012217
97,2022-02,AZ,106246.0,1.4601619830694543
98,2022-03,AZ,30290.0,0.4162820856048583
99,2022-04,AZ,14344.0,0.19713272485691935
100,2022-05,AZ,28103.0,0.38622566694464616
101,2022-06,AZ,75940.0,1.043660005970054
102,2022-07,AZ,70862.0,0.9738719428897811
103,2022-08,AZ,57945.0,0.796350790702328
104,2022-09,AZ,17186.0,0.23619095157494535
105,2022-10,AZ,16326.0,0.22437178374331188
106,2022-11,AZ,49661.0,0.682501969403198
107,2022-12,AZ,40787.0,0.5605446492428311
108,2020-01,AR,0.0,0.0
109,2020-02,AR,0.0,0.0
110,2020-03,AR,563.0,0.018606089908724404
111,2020-04,AR,2717.0,0.08979173407105544
112,2020-05,AR,3972.0,0.13126712099014803
113,2020-06,AR,13524.0,0.4469427352141898
114,2020-07,AR,21734.0,0.7182677763343095
115,2020-08,AR,18713.0,0.6184294146748842
116,2020-09,AR,22473.0,0.7426903348468269
117,2020-10,AR,28493.0,0.9416399995902034
118,2020-11,AR,45169.0,1.4927503997995961
119,2020-12,AR,67779.0,2.239968326684603
120,2021-01,AR,70130.0,2.317664449909134
121,2021-02,AR,27147.0,0.8971572340180132
122,2021-03,AR,7983.0,0.2638231185459093
123,2021-04,AR,5327.0,0.17604731961594122
124,2021-05,AR,5656.0,0.1869201501309862
125,2021-06,AR,8004.0,0.2645171290043164
126,2021-07,AR,37067.0,1.2249945553227133
127,2021-08,AR,66439.0,2.195683849814815
128,2021-09,AR,43186.0,1.4272159836557232
129,2021-10,AR,17138.0,0.5663786302943496
130,2021-11,AR,15623.0,0.5163107329378355
131,2021-12,AR,37648.0,1.2441955113386438
132,2022-01,AR,210273.0,6.949126720030563
133,2022-02,AR,43225.0,1.4285048602213364
134,2022-03,AR,12938.0,0.4275765386129243
135,2022-04,AR,2935.0,0.09699622359166275
136,2022-05,AR,7505.0,0.2480261185878804
137,2022-06,AR,22230.0,0.7346596423995445
138,2022-07,AR,38339.0,1.267031760231945
139,2022-08,AR,28708.0,0.9487453447596097
140,2022-09,AR,19005.0,0.62807946485845
141,2022-10,AR,8211.0,0.2713580892371867
142,2022-11,AR,9016.0,0.29796182347612654
143,2022-12,AR,16622.0,0.5493258018877746
144,2020-01,CA,2.0,5.097121054280364e-06
145,2020-02,CA,25.0,6.371401317850455e-05
146,2020-03,CA,8555.0,0.021802935309684256
147,2020-04,CA,41887.0,0.1067515548003208
148,2020-05,CA,62644.0,0.15965202566216954
149,2020-06,CA,119039.0,0.3033780965902401
150,2020-07,CA,270120.0,0.6884171695911059
151,2020-08,CA,210270.0,0.535885822041766
152,2020-09,CA,108583.0,0.27673034771846233
153,2020-10,CA,114136.0,0.2908825043256718
154,2020-11,CA,301976.0,0.7696041137436835
155,2020-12,CA,1070622.0,2.7285449686878755
156,2021-01,CA,1016204.0,2.5898574019219613
157,2021-02,CA,245514.0,0.6257072892602946
158,2021-03,CA,99470.0,0.25350531563463385
159,2021-04,CA,73176.0,0.18649346513400994
160,2021-05,CA,47659.0,0.12146184616297392
161,2021-06,CA,28428.0,0.0724504786655411
162,2021-07,CA,219179.0,0.5585909477780578
163,2021-08,CA,411696.0,1.0492321747815043
164,2021-09,CA,289860.0,0.7387257543968531
165,2021-10,CA,178637.0,0.45526720688674066
