Wave,End_Date,death_agg30,death_agg14,death_agg7,State,new_ind
mid_month,2021-09-15,27,15,9,Vermont,44
19,2021-09-27,35,23,12,Vermont,45
month_end,2021-09-30,42,25,16,Vermont,46
mid_month,2021-10-15,51,25,14,Vermont,47
month_end,2021-10-31,47,19,13,Vermont,48
mid_month,2021-11-15,50,29,9,Vermont,49
month_end,2021-11-30,46,16,5,Vermont,50
20,2021-12-02,45,15,7,Vermont,51
mid_month,2021-12-15,43,26,17,Vermont,52
month_end,2021-12-31,61,23,11,Vermont,53
mid_month,2022-01-15,53,22,11,Vermont,54
21,2022-01-24,54,31,17,Vermont,55
month_end,2022-01-31,62,36,19,Vermont,56
mid_month,2022-02-15,77,38,21,Vermont,57
month_end,2022-02-28,63,29,12,Vermont,58
mid_month,2022-03-15,42,10,1,Vermont,59
month_end,2022-03-31,19,8,3,Vermont,60
22,2022-04-09,12,5,3,Vermont,61
mid_month,2022-04-15,15,6,3,Vermont,62
month_end,2022-04-30,20,14,8,Vermont,63
mid_month,2022-05-15,25,11,6,Vermont,64
month_end,2022-05-31,24,9,7,Vermont,65
mid_month,2022-06-15,25,12,3,Vermont,66
month_end,2022-06-30,22,4,1,Vermont,67
23,2022-07-05,13,4,1,Vermont,68
mid_month,2022-07-15,15,5,1,Vermont,69
month_end,2022-07-31,10,5,4,Vermont,70
mid_month,2022-08-15,11,6,6,Vermont,71
month_end,2022-08-31,14,8,5,Vermont,72
24,2022-09-11,16,8,8,Vermont,73
mid_month,2022-09-15,16,8,0,Vermont,74
month_end,2022-09-30,12,4,0,Vermont,75
mid_month,2022-10-15,17,13,4,Vermont,76
month_end,2022-10-31,21,8,6,Vermont,77
25,2022-11-09,26,20,14,Vermont,78
mid_month,2022-11-15,31,23,9,Vermont,79
month_end,2022-11-30,30,7,7,Vermont,80
mid_month,2022-12-15,18,11,0,Vermont,81
month_end,2022-12-31,21,10,0,Vermont,82
mid_month,2023-01-15,100,90,90,Vermont,83
26,2023-01-17,100,90,90,Vermont,84
month_end,2023-01-31,98,8,5,Vermont,85
mid_month,2023-02-15,20,12,7,Vermont,86
month_end,2023-02-28,21,9,0,Vermont,87
mid_month,2023-03-15,28,19,19,Vermont,88
month_end,2023-03-31,19,0,0,Vermont,89
mid_month,2023-04-15,0,0,0,Vermont,90
month_end,2023-04-30,0,0,0,Vermont,91
27,2023-05-05,0,0,0,Vermont,92
mid_month,2023-05-15,0,0,0,Vermont,93
month_end,2023-05-31,0,0,0,Vermont,94
mid_month,2020-03-15,0,0,0,Virginia,0
month_end,2020-03-31,0,0,0,Virginia,1
mid_month,2020-04-15,154,154,154,Virginia,2
1,2020-04-30,522,327,173,Virginia,3
2,2020-05-15,802,404,187,Virginia,4
month_end,2020-05-31,818,367,211,Virginia,5
3,2020-06-01,794,365,204,Virginia,6
mid_month,2020-06-15,568,171,74,Virginia,7
5,2020-06-28,386,183,117,Virginia,8
month_end,2020-06-30,370,188,120,Virginia,9
mid_month,2020-07-15,431,214,96,Virginia,10
7,2020-07-26,400,113,50,Virginia,11
month_end,2020-07-31,378,134,87,Virginia,12
mid_month,2020-08-15,378,196,53,Virginia,13
9,2020-08-26,416,150,98,Virginia,14
month_end,2020-08-31,395,188,102,Virginia,15
mid_month,2020-09-15,362,163,59,Virginia,16
10,2020-09-30,618,348,127,Virginia,17
mid_month,2020-10-15,638,173,78,Virginia,18
11,2020-10-23,464,196,136,Virginia,19
month_end,2020-10-31,435,235,104,Virginia,20
12,2020-11-14,404,142,103,Virginia,21
mid_month,2020-11-15,411,145,95,Virginia,22
13,2020-11-30,415,258,120,Virginia,23
mid_month,2020-12-15,615,352,206,Virginia,24
month_end,2020-12-31,922,476,224,Virginia,25
14,2021-01-10,1046,541,264,Virginia,26
mid_month,2021-01-15,1156,594,351,Virginia,27
month_end,2021-01-31,1417,743,370,Virginia,28
mid_month,2021-02-15,1356,548,234,Virginia,29
16,2021-02-28,2074,1386,1185,Virginia,30
mid_month,2021-03-15,3053,1467,423,Virginia,31
month_end,2021-03-31,1690,138,105,Virginia,32
mid_month,2021-04-15,450,258,95,Virginia,33
month_end,2021-04-30,509,222,98,Virginia,34
17,2021-05-03,512,210,100,Virginia,35
mid_month,2021-05-15,481,221,117,Virginia,36
month_end,2021-05-31,403,155,67,Virginia,37
mid_month,2021-06-15,310,132,73,Virginia,38
month_end,2021-06-30,239,84,45,Virginia,39
18,2021-07-15,149,52,31,Virginia,40
month_end,2021-07-31,117,55,32,Virginia,41
mid_month,2021-08-15,128,67,41,Virginia,42
month_end,2021-08-31,278,192,135,Virginia,43
mid_month,2021-09-15,519,276,171,Virginia,44
19,2021-09-27,742,475,269,Virginia,45
month_end,2021-09-30,886,526,287,Virginia,46
mid_month,2021-10-15,1227,595,314,Virginia,47
month_end,2021-10-31,1157,516,239,Virginia,48
mid_month,2021-11-15,930,414,196,Virginia,49
month_end,2021-11-30,777,292,136,Virginia,50
20,2021-12-02,746,287,133,Virginia,51
mid_month,2021-12-15,671,282,194,Virginia,52
month_end,2021-12-31,855,510,308,Virginia,53
mid_month,2022-01-15,778,216,152,Virginia,54
21,2022-01-24,558,201,49,Virginia,55
month_end,2022-01-31,540,324,275,Virginia,56
mid_month,2022-02-15,1894,1480,590,Virginia,57
month_end,2022-02-28,2409,1054,520,Virginia,58
mid_month,2022-03-15,1833,544,255,Virginia,59
month_end,2022-03-31,902,281,110,Virginia,60
22,2022-04-09,761,250,145,Virginia,61
mid_month,2022-04-15,632,296,165,Virginia,62
month_end,2022-04-30,563,214,87,Virginia,63
mid_month,2022-05-15,329,81,37,Virginia,64
month_end,2022-05-31,140,54,36,Virginia,65
mid_month,2022-06-15,126,54,8,Virginia,66
month_end,2022-06-30,195,123,89,Virginia,67
23,2022-07-05,230,199,133,Virginia,68
mid_month,2022-07-15,343,188,70,Virginia,69
month_end,2022-07-31,320,117,51,Virginia,70
mid_month,2022-08-15,344,227,91,Virginia,71
month_end,2022-08-31,477,212,108,Virginia,72
24,2022-09-11,461,231,124,Virginia,73
mid_month,2022-09-15,483,230,117,Virginia,74
month_end,2022-09-30,454,187,100,Virginia,75
mid_month,2022-10-15,386,183,75,Virginia,76
month_end,2022-10-31,340,157,81,Virginia,77
25,2022-11-09,274,93,27,Virginia,78
mid_month,2022-11-15,200,33,6,Virginia,79
month_end,2022-11-30,204,160,70,Virginia,80
mid_month,2022-12-15,336,150,64,Virginia,81
month_end,2022-12-31,252,78,21,Virginia,82
mid_month,2023-01-15,242,152,136,Virginia,83
26,2023-01-17,230,152,136,Virginia,84
month_end,2023-01-31,418,266,126,Virginia,85
mid_month,2023-02-15,777,464,176,Virginia,86
month_end,2023-02-28,542,168,31,Virginia,87
mid_month,2023-03-15,204,17,0,Virginia,88
month_end,2023-03-31,17,0,0,Virginia,89
mid_month,2023-04-15,0,0,0,Virginia,90
month_end,2023-04-30,0,0,0,Virginia,91
27,2023-05-05,0,0,0,Virginia,92
mid_month,2023-05-15,0,0,0,Virginia,93
month_end,2023-05-31,0,0,0,Virginia,94
mid_month,2020-03-15,0,0,0,Washington,0
month_end,2020-03-31,0,0,0,Washington,1
mid_month,2020-04-15,599,599,599,Washington,2
1,2020-04-30,828,219,94,Washington,3
2,2020-05-15,405,168,79,Washington,4
month_end,2020-05-31,281,93,42,Washington,5
3,2020-06-01,273,88,39,Washington,6
mid_month,2020-06-15,193,86,39,Washington,7
5,2020-06-28,179,81,45,Washington,8
month_end,2020-06-30,180,86,44,Washington,9
mid_month,2020-07-15,217,123,66,Washington,10
7,2020-07-26,252,122,74,Washington,11
month_end,2020-07-31,285,153,91,Washington,12
mid_month,2020-08-15,351,177,78,Washington,13
9,2020-08-26,325,121,46,Washington,14
month_end,2020-08-31,301,102,55,Washington,15
mid_month,2020-09-15,199,78,38,Washington,16
10,2020-09-30,189,94,42,Washington,17
mid_month,2020-10-15,206,96,45,Washington,18
11,2020-10-23,208,101,59,Washington,19
month_end,2020-10-31,231,126,65,Washington,20
12,2020-11-14,281,146,71,Washington,21
mid_month,2020-11-15,293,148,82,Washington,22
13,2020-11-30,400,226,119,Washington,23
mid_month,2020-12-15,448,179,36,Washington,24
month_end,2020-12-31,658,378,258,Washington,25
14,2021-01-10,765,514,237,Washington,26
mid_month,2021-01-15,935,415,242,Washington,27
month_end,2021-01-31,824,382,171,Washington,28
mid_month,2021-02-15,772,390,226,Washington,29
16,2021-02-28,713,281,134,Washington,30
mid_month,2021-03-15,448,167,82,Washington,31
month_end,2021-03-31,281,88,51,Washington,32
mid_month,2021-04-15,222,110,51,Washington,33
month_end,2021-04-30,250,125,59,Washington,34
17,2021-05-03,221,119,65,Washington,35
mid_month,2021-05-15,265,123,58,Washington,36
month_end,2021-05-31,266,143,63,Washington,37
mid_month,2021-06-15,160,17,-74,Washington,38
month_end,2021-06-30,155,120,77,Washington,39
18,2021-07-15,245,97,54,Washington,40
month_end,2021-07-31,192,80,56,Washington,41
mid_month,2021-08-15,203,117,71,Washington,42
month_end,2021-08-31,412,286,151,Washington,43
mid_month,2021-09-15,798,463,294,Washington,44
19,2021-09-27,987,576,293,Washington,45
month_end,2021-09-30,1120,565,281,Washington,46
mid_month,2021-10-15,1161,472,226,Washington,47
month_end,2021-10-31,902,394,177,Washington,48
mid_month,2021-11-15,700,306,136,Washington,49
month_end,2021-11-30,629,267,118,Washington,50
20,2021-12-02,644,247,95,Washington,51
mid_month,2021-12-15,674,305,148,Washington,52
month_end,2021-12-31,550,200,69,Washington,53
mid_month,2022-01-15,561,343,192,Washington,54
21,2022-01-24,621,401,209,Washington,55
month_end,2022-01-31,846,503,294,Washington,56
mid_month,2022-02-15,1177,597,274,Washington,57
month_end,2022-02-28,1132,515,216,Washington,58
mid_month,2022-03-15,903,353,143,Washington,59
month_end,2022-03-31,612,259,83,Washington,60
22,2022-04-09,433,134,56,Washington,61
mid_month,2022-04-15,370,111,45,Washington,62
month_end,2022-04-30,225,84,46,Washington,63
mid_month,2022-05-15,202,88,75,Washington,64
month_end,2022-05-31,216,107,47,Washington,65
mid_month,2022-06-15,265,137,70,Washington,66
month_end,2022-06-30,320,155,83,Washington,67
23,2022-07-05,307,160,76,Washington,68
mid_month,2022-07-15,348,165,101,Washington,69
month_end,2022-07-31,365,200,73,Washington,70
mid_month,2022-08-15,420,220,99,Washington,71
month_end,2022-08-31,406,167,75,Washington,72
24,2022-09-11,347,117,56,Washington,73
mid_month,2022-09-15,305,109,45,Washington,74
month_end,2022-09-30,302,164,67,Washington,75
mid_month,2022-10-15,302,111,53,Washington,76
month_end,2022-10-31,211,100,34,Washington,77
25,2022-11-09,200,69,20,Washington,78
mid_month,2022-11-15,203,76,56,Washington,79
month_end,2022-11-30,193,90,34,Washington,80
mid_month,2022-12-15,245,168,69,Washington,81
month_end,2022-12-31,308,140,47,Washington,82
mid_month,2023-01-15,327,187,102,Washington,83
26,2023-01-17,327,187,102,Washington,84
month_end,2023-01-31,342,155,68,Washington,85
mid_month,2023-02-15,285,130,75,Washington,86
month_end,2023-02-28,242,112,54,Washington,87
mid_month,2023-03-15,173,61,0,Washington,88
month_end,2023-03-31,61,0,0,Washington,89
mid_month,2023-04-15,0,0,0,Washington,90
month_end,2023-04-30,0,0,0,Washington,91
27,2023-05-05,0,0,0,Washington,92
mid_month,2023-05-15,0,0,0,Washington,93
month_end,2023-05-31,0,0,0,Washington,94
mid_month,2020-03-15,0,0,0,West Virginia,0
month_end,2020-03-31,0,0,0,West Virginia,1
mid_month,2020-04-15,9,9,9,West Virginia,2
1,2020-04-30,38,28,11,West Virginia,3
2,2020-05-15,51,19,9,West Virginia,4
month_end,2020-05-31,34,11,3,West Virginia,5
3,2020-06-01,29,8,3,West Virginia,6
mid_month,2020-06-15,24,13,4,West Virginia,7
5,2020-06-28,19,5,5,West Virginia,8
month_end,2020-06-30,18,5,4,West Virginia,9
mid_month,2020-07-15,9,4,2,West Virginia,10
7,2020-07-26,11,7,3,West Virginia,11
month_end,2020-07-31,19,13,10,West Virginia,12
mid_month,2020-08-15,59,41,30,West Virginia,13
9,2020-08-26,84,40,25,West Virginia,14
month_end,2020-08-31,98,54,35,West Virginia,15
mid_month,2020-09-15,118,63,30,West Virginia,16
10,2020-09-30,136,67,30,West Virginia,17
mid_month,2020-10-15,115,38,18,West Virginia,18
11,2020-10-23,100,44,25,West Virginia,19
month_end,2020-10-31,98,55,29,West Virginia,20
12,2020-11-14,172,112,76,West Virginia,21
mid_month,2020-11-15,179,115,71,West Virginia,22
13,2020-11-30,276,147,67,West Virginia,23
mid_month,2020-12-15,404,243,137,West Virginia,24
month_end,2020-12-31,583,279,124,West Virginia,25
14,2021-01-10,649,317,197,West Virginia,26
mid_month,2021-01-15,690,364,184,West Virginia,27
month_end,2021-01-31,677,254,143,West Virginia,28
mid_month,2021-02-15,477,186,81,West Virginia,29
16,2021-02-28,314,96,43,West Virginia,30
mid_month,2021-03-15,330,230,205,West Virginia,31
month_end,2021-03-31,340,94,27,West Virginia,32
mid_month,2021-04-15,225,80,34,West Virginia,33
month_end,2021-04-30,34,-98,-134,West Virginia,34
17,2021-05-03,-2,-99,-135,West Virginia,35
mid_month,2021-05-15,0,77,37,West Virginia,36
month_end,2021-05-31,113,31,20,West Virginia,37
mid_month,2021-06-15,96,61,32,West Virginia,38
month_end,2021-06-30,87,23,9,West Virginia,39
18,2021-07-15,63,25,15,West Virginia,40
month_end,2021-07-31,55,27,10,West Virginia,41
mid_month,2021-08-15,59,30,11,West Virginia,42
month_end,2021-08-31,128,96,58,West Virginia,43
mid_month,2021-09-15,285,177,110,West Virginia,44
19,2021-09-27,469,316,153,West Virginia,45
month_end,2021-09-30,568,346,175,West Virginia,46
mid_month,2021-10-15,787,378,182,West Virginia,47
month_end,2021-10-31,756,318,163,West Virginia,48
mid_month,2021-11-15,502,184,92,West Virginia,49
month_end,2021-11-30,411,201,80,West Virginia,50
20,2021-12-02,445,197,78,West Virginia,51
mid_month,2021-12-15,504,246,93,West Virginia,52
month_end,2021-12-31,468,194,85,West Virginia,53
mid_month,2022-01-15,374,180,95,West Virginia,54
21,2022-01-24,358,188,93,West Virginia,55
month_end,2022-01-31,407,227,134,West Virginia,56
mid_month,2022-02-15,507,260,146,West Virginia,57
month_end,2022-02-28,565,316,146,West Virginia,58
mid_month,2022-03-15,567,242,107,West Virginia,59
month_end,2022-03-31,506,201,143,West Virginia,60
22,2022-04-09,265,14,-82,West Virginia,61
mid_month,2022-04-15,193,-40,42,West Virginia,62
month_end,2022-04-30,33,62,33,West Virginia,63
mid_month,2022-05-15,102,37,13,West Virginia,64
month_end,2022-05-31,89,50,27,West Virginia,65
mid_month,2022-06-15,120,65,20,West Virginia,66
month_end,2022-06-30,114,43,41,West Virginia,67
23,2022-07-05,90,47,8,West Virginia,68
mid_month,2022-07-15,86,35,30,West Virginia,69
month_end,2022-07-31,92,54,35,West Virginia,70
mid_month,2022-08-15,101,47,19,West Virginia,71
month_end,2022-08-31,121,71,24,West Virginia,72
24,2022-09-11,119,54,28,West Virginia,73
mid_month,2022-09-15,145,65,50,West Virginia,74
month_end,2022-09-30,129,49,24,West Virginia,75
mid_month,2022-10-15,119,54,20,West Virginia,76
month_end,2022-10-31,98,44,27,West Virginia,77
25,2022-11-09,86,34,6,West Virginia,78
mid_month,2022-11-15,87,35,21,West Virginia,79
month_end,2022-11-30,91,48,15,West Virginia,80
mid_month,2022-12-15,92,38,13,West Virginia,81
month_end,2022-12-31,61,11,11,West Virginia,82
mid_month,2023-01-15,121,106,57,West Virginia,83
26,2023-01-17,117,106,48,West Virginia,84
month_end,2023-01-31,164,58,28,West Virginia,85
mid_month,2023-02-15,135,64,36,West Virginia,86
month_end,2023-02-28,104,16,0,West Virginia,87
mid_month,2023-03-15,56,34,0,West Virginia,88
month_end,2023-03-31,34,0,0,West Virginia,89
mid_month,2023-04-15,0,0,0,West Virginia,90
month_end,2023-04-30,0,0,0,West Virginia,91
27,2023-05-05,0,0,0,West Virginia,92
mid_month,2023-05-15,0,0,0,West Virginia,93
month_end,2023-05-31,0,0,0,West Virginia,94
mid_month,2020-03-15,0,0,0,Wisconsin,0
month_end,2020-03-31,0,0,0,Wisconsin,1
mid_month,2020-04-15,170,170,170,Wisconsin,2
1,2020-04-30,308,125,60,Wisconsin,3
2,2020-05-15,264,118,60,Wisconsin,4
month_end,2020-05-31,272,135,81,Wisconsin,5
3,2020-06-01,265,139,82,Wisconsin,6
mid_month,2020-06-15,247,100,45,Wisconsin,7
5,2020-06-28,227,86,33,Wisconsin,8
month_end,2020-06-30,189,83,32,Wisconsin,9
mid_month,2020-07-15,134,42,21,Wisconsin,10
7,2020-07-26,125,70,48,Wisconsin,11
month_end,2020-07-31,135,88,41,Wisconsin,12
mid_month,2020-08-15,198,91,35,Wisconsin,13
9,2020-08-26,202,88,55,Wisconsin,14
month_end,2020-08-31,188,83,41,Wisconsin,15
mid_month,2020-09-15,172,88,42,Wisconsin,16
10,2020-09-30,178,80,49,Wisconsin,17
mid_month,2020-10-15,326,209,121,Wisconsin,18
11,2020-10-23,452,279,150,Wisconsin,19
month_end,2020-10-31,645,398,227,Wisconsin,20
12,2020-11-14,1147,711,427,Wisconsin,21
mid_month,2020-11-15,1186,708,438,Wisconsin,22
13,2020-11-30,1515,736,337,Wisconsin,23
mid_month,2020-12-15,1613,858,379,Wisconsin,24
month_end,2020-12-31,1698,699,239,Wisconsin,25
14,2021-01-10,1358,538,311,Wisconsin,26
mid_month,2021-01-15,1320,486,251,Wisconsin,27
month_end,2021-01-31,1188,525,246,Wisconsin,28
mid_month,2021-02-15,975,311,132,Wisconsin,29
16,2021-02-28,680,270,143,Wisconsin,30
mid_month,2021-03-15,442,162,70,Wisconsin,31
month_end,2021-03-31,278,110,52,Wisconsin,32
mid_month,2021-04-15,225,87,46,Wisconsin,33
month_end,2021-04-30,250,136,104,Wisconsin,34
17,2021-05-03,231,147,94,Wisconsin,35
mid_month,2021-05-15,305,157,82,Wisconsin,36
month_end,2021-05-31,280,118,82,Wisconsin,37
mid_month,2021-06-15,303,159,50,Wisconsin,38
month_end,2021-06-30,296,103,59,Wisconsin,39
18,2021-07-15,181,68,42,Wisconsin,40
month_end,2021-07-31,162,81,50,Wisconsin,41
mid_month,2021-08-15,124,32,22,Wisconsin,42
month_end,2021-08-31,155,121,72,Wisconsin,43
mid_month,2021-09-15,324,184,109,Wisconsin,44
19,2021-09-27,356,181,91,Wisconsin,45
month_end,2021-09-30,423,202,114,Wisconsin,46
mid_month,2021-10-15,495,253,152,Wisconsin,47
month_end,2021-10-31,528,254,157,Wisconsin,48
mid_month,2021-11-15,538,263,137,Wisconsin,49
month_end,2021-11-30,539,249,124,Wisconsin,50
20,2021-12-02,618,271,126,Wisconsin,51
mid_month,2021-12-15,804,478,349,Wisconsin,52
month_end,2021-12-31,1146,541,193,Wisconsin,53
mid_month,2022-01-15,1105,476,247,Wisconsin,54
21,2022-01-24,929,544,297,Wisconsin,55
month_end,2022-01-31,1118,642,345,Wisconsin,56
mid_month,2022-02-15,1281,556,261,Wisconsin,57
month_end,2022-02-28,965,379,188,Wisconsin,58
mid_month,2022-03-15,891,471,254,Wisconsin,59
month_end,2022-03-31,999,428,194,Wisconsin,60
22,2022-04-09,724,143,27,Wisconsin,61
mid_month,2022-04-15,563,81,43,Wisconsin,62
month_end,2022-04-30,117,23,10,Wisconsin,63
mid_month,2022-05-15,119,89,38,Wisconsin,64
month_end,2022-05-31,187,95,69,Wisconsin,65
mid_month,2022-06-15,197,99,39,Wisconsin,66
month_end,2022-06-30,192,81,46,Wisconsin,67
23,2022-07-05,180,80,47,Wisconsin,68
mid_month,2022-07-15,151,53,14,Wisconsin,69
month_end,2022-07-31,125,67,42,Wisconsin,70
mid_month,2022-08-15,125,58,34,Wisconsin,71
month_end,2022-08-31,141,72,45,Wisconsin,72
24,2022-09-11,149,78,29,Wisconsin,73
mid_month,2022-09-15,180,88,55,Wisconsin,74
month_end,2022-09-30,197,75,43,Wisconsin,75
mid_month,2022-10-15,192,89,49,Wisconsin,76
month_end,2022-10-31,197,108,62,Wisconsin,77
25,2022-11-09,206,95,31,Wisconsin,78
mid_month,2022-11-15,180,71,26,Wisconsin,79
month_end,2022-11-30,137,60,19,Wisconsin,80
mid_month,2022-12-15,169,93,32,Wisconsin,81
month_end,2022-12-31,194,76,35,Wisconsin,82
mid_month,2023-01-15,241,159,94,Wisconsin,83
26,2023-01-17,248,167,95,Wisconsin,84
month_end,2023-01-31,295,123,65,Wisconsin,85
mid_month,2023-02-15,278,123,79,Wisconsin,86
month_end,2023-02-28,208,88,43,Wisconsin,87
mid_month,2023-03-15,182,59,20,Wisconsin,88
month_end,2023-03-31,59,0,0,Wisconsin,89
mid_month,2023-04-15,0,0,0,Wisconsin,90
month_end,2023-04-30,0,0,0,Wisconsin,91
27,2023-05-05,0,0,0,Wisconsin,92
mid_month,2023-05-15,0,0,0,Wisconsin,93
month_end,2023-05-31,0,0,0,Wisconsin,94
mid_month,2020-03-15,0,0,0,Wyoming,0
month_end,2020-03-31,0,0,0,Wyoming,1
mid_month,2020-04-15,1,1,1,Wyoming,2
1,2020-04-30,7,6,1,Wyoming,3
2,2020-05-15,6,0,0,Wyoming,4
month_end,2020-05-31,9,9,4,Wyoming,5
3,2020-06-01,9,8,4,Wyoming,6
mid_month,2020-06-15,11,2,1,Wyoming,7
5,2020-06-28,5,2,0,Wyoming,8
month_end,2020-06-30,4,2,0,Wyoming,9
mid_month,2020-07-15,4,2,1,Wyoming,10
7,2020-07-26,5,4,1,Wyoming,11
month_end,2020-07-31,6,2,1,Wyoming,12
mid_month,2020-08-15,8,4,2,Wyoming,13
9,2020-08-26,12,8,7,Wyoming,14
month_end,2020-08-31,11,7,0,Wyoming,15
mid_month,2020-09-15,12,5,0,Wyoming,16
10,2020-09-30,13,8,1,Wyoming,17
mid_month,2020-10-15,15,7,4,Wyoming,18
11,2020-10-23,19,14,11,Wyoming,19
month_end,2020-10-31,37,30,19,Wyoming,20
12,2020-11-14,70,40,22,Wyoming,21
mid_month,2020-11-15,87,57,30,Wyoming,22
13,2020-11-30,128,71,39,Wyoming,23
mid_month,2020-12-15,177,106,32,Wyoming,24
month_end,2020-12-31,190,77,32,Wyoming,25
14,2021-01-10,190,116,51,Wyoming,26
mid_month,2021-01-15,194,84,33,Wyoming,27
month_end,2021-01-31,158,74,25,Wyoming,28
mid_month,2021-02-15,125,51,23,Wyoming,29
16,2021-02-28,75,24,9,Wyoming,30
mid_month,2021-03-15,44,20,9,Wyoming,31
month_end,2021-03-31,24,2,0,Wyoming,32
mid_month,2021-04-15,12,3,2,Wyoming,33
month_end,2021-04-30,12,4,2,Wyoming,34
17,2021-05-03,7,4,2,Wyoming,35
mid_month,2021-05-15,9,5,2,Wyoming,36
month_end,2021-05-31,12,7,6,Wyoming,37
mid_month,2021-06-15,13,6,5,Wyoming,38
month_end,2021-06-30,28,13,13,Wyoming,39
18,2021-07-15,35,13,9,Wyoming,40
month_end,2021-07-31,29,16,10,Wyoming,41
mid_month,2021-08-15,33,17,7,Wyoming,42
month_end,2021-08-31,59,42,26,Wyoming,43
mid_month,2021-09-15,125,60,39,Wyoming,44
19,2021-09-27,120,76,37,Wyoming,45
month_end,2021-09-30,161,78,41,Wyoming,46
mid_month,2021-10-15,162,84,39,Wyoming,47
month_end,2021-10-31,178,94,25,Wyoming,48
mid_month,2021-11-15,218,124,55,Wyoming,49
month_end,2021-11-30,173,49,0,Wyoming,50
20,2021-12-02,254,81,81,Wyoming,51
mid_month,2021-12-15,204,74,30,Wyoming,52
month_end,2021-12-31,98,24,0,Wyoming,53
mid_month,2022-01-15,86,62,16,Wyoming,54
21,2022-01-24,75,29,13,Wyoming,55
month_end,2022-01-31,99,37,24,Wyoming,56
mid_month,2022-02-15,79,42,17,Wyoming,57
month_end,2022-02-28,93,51,29,Wyoming,58
mid_month,2022-03-15,82,13,8,Wyoming,59
month_end,2022-03-31,55,22,8,Wyoming,60
22,2022-04-09,47,13,5,Wyoming,61
mid_month,2022-04-15,32,10,5,Wyoming,62
month_end,2022-04-30,21,11,5,Wyoming,63
mid_month,2022-05-15,16,5,3,Wyoming,64
month_end,2022-05-31,8,3,0,Wyoming,65
