Wave,End_Date,state,Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours,Total_N,new_ind
interpolation,2021-11-15,AL,34.160363762317516,40.60385250593709,66.01017145290194,50.615671764517096,36.16093365772218,9.070764178478914,28.946726921694086,21.248144508914816,11.95488564349776,12.86038531526475,1.412039503598184,53.90993167657412,14.737973031099338,6.3514094755900645,3.8653867763695575,,57
interpolation,2021-11-30,AL,31.787788710070117,39.962951350783115,65.18570488657444,48.68775644899584,35.17519782732397,8.934820293153683,30.888685618960746,20.96016957954747,12.630567132553432,12.445257154199076,1.197426934165103,54.0252728905444,15.886986703296468,6.427087083229415,3.5937571600763154,,58
20,2021-12-02,AL,31.52910089586965,39.8870984906035,65.08904545405512,48.52694367640398,35.009317414638105,8.920302738998238,31.04575165641676,20.936524703005045,12.737676412385424,12.40328913820382,1.1772886671048035,53.97028797313216,15.973225217647355,6.422479952181429,3.563676735457672,412.0,59
interpolation,2021-12-15,AL,30.178301503253074,39.44911731999409,64.53686330101009,48.03364028832573,33.733519765021356,8.846633282815608,31.4824735814981,20.867438806590382,13.531492344581299,12.207249065665003,1.0950065408746716,53.20932923175792,16.149721290966234,6.308239237046559,3.403350658465566,,60
gap20_21,2021-12-21,AL,29.74817121724675,39.279162502500654,64.32650166139801,48.128657587415994,33.02918471516707,8.824730403676782,31.342500960788826,20.885014861202414,13.954930671824656,12.161639450560218,1.0854521928784409,52.622192003871426,16.006656982366472,6.206232971503199,3.3499305299323643,,61
interpolation,2021-12-31,AL,29.29676301483856,39.03783076141657,64.04086903524264,48.72025340579413,31.70591076568433,8.80518570519839,30.645079912131003,20.984476670845634,14.738546089199211,12.148768731198595,1.1086162678737388,51.32924984432094,15.463126598227719,5.970703040369215,3.2916124396407325,,62
interpolation,2022-01-15,AL,28.847902312675956,38.55481632884184,63.934939654287454,49.29697470139436,30.229006901910253,8.814262534642932,29.536805961726547,21.348562643976976,15.948097807862725,12.288869994273579,1.180877077631692,49.78161783522438,14.608967995569676,5.709550526427435,3.399891133122994,,63
21,2022-01-25,AL,28.60731733539002,38.1000786836966,64.11974380866417,49.15957720341767,29.786765201141183,8.845587718279377,28.999988363360615,21.74652065112337,16.741989453967808,12.49125087811928,1.2412197378597314,49.27894500516116,14.174125562360311,5.65519898150681,3.6319588563054137,426.0,64
interpolation,2022-01-31,AL,28.485490057494285,37.77626853561282,64.32870901809538,48.87673741373494,29.72968675671058,8.874088030639838,28.755477977872083,22.044905321033795,17.213533593757347,12.654527744476251,1.2820981482260858,49.180508734707665,13.964905210362753,5.668572104874011,3.8325941503854546,,65
interpolation,2022-02-15,AL,28.254827781191267,36.79950585588316,65.17295595619045,47.5120712037733,30.270365348235277,8.977184006189495,28.398761958549414,22.98646186738399,18.376673973646245,13.200034763031276,1.399626845832621,49.60106118033538,13.611446090757811,5.852890078403123,4.535633614270307,,66
interpolation,2022-02-28,AL,28.1403228696995,35.75972619800521,66.27653360375916,45.5695055938232,31.528630895006952,9.103332743259692,28.383766233108236,24.028498281373153,19.366563671362904,13.831482453300186,1.5192028043785903,50.73588312947041,13.501087554660764,6.18698851292341,5.377722569450666,,67
gap21_22,2022-03-01,AL,28.13479950707081,35.6723103780872,66.37572792156777,45.39085228172512,31.655792761455427,9.11445183424947,28.393926491073216,24.117348034006383,19.442010367410838,13.8861582348922,1.5290824071111127,50.85280570874712,13.500135848072295,6.219394399840165,5.451452030867623,,68
interpolation,2022-03-15,AL,27.925156426748956,34.3788198043894,67.58488165431848,42.76529238805798,33.54578800420643,9.31604378091347,28.60809675924837,25.359373163454492,20.327020739354975,14.583472190946333,1.6564323780647758,52.494788696598384,13.593696824515519,6.662029098104408,6.382436703452538,,69
interpolation,2022-03-31,AL,27.19865881243178,32.783787510824,68.15595485049009,39.79922659961933,35.60524819830185,9.676491777717962,28.917934530687784,26.640185471237682,20.783732548165588,15.062412899712585,1.7553910243788522,53.93658625029299,13.93865758451228,7.029235538860859,6.975774231289301,,70
22,2022-04-09,AL,26.559064758913863,31.83247419466139,68.0912482352533,38.15169328611875,36.71142243474801,9.940575567028812,29.12126560112695,27.29368428493972,20.778211589349855,15.180383115162144,1.788903658111067,54.53726811098536,14.244184507293657,7.169130172465992,7.08540687801036,443.0,71
interpolation,2022-04-15,AL,26.040293065049447,31.176622256806823,67.89373637652876,37.06168922078351,37.42796307661911,10.141164143012706,29.2684385776882,27.702566916970675,20.66956240963069,15.198456352169263,1.802384772004763,54.85359097947594,14.492463720594523,7.2357296658079315,7.0688474240828825,,72
interpolation,2022-04-30,AL,24.42004902673809,29.461241700725502,66.85964732640072,34.36590922694001,39.14613370947131,10.728500090524086,29.67703727269761,28.63103214385164,20.030549568552384,15.031631938163017,1.805075309991768,55.34993718213718,15.269242847243168,7.3089058141142615,6.713681191502221,,73
interpolation,2022-05-15,AL,22.337926697497718,27.637645842580042,65.05368770010601,31.71188661808885,40.75976009685847,11.43849962025211,30.143730615716024,29.425581151880593,18.866694024930677,14.561939657693848,1.7634626383398677,55.42562485827674,16.268994964458216,7.24876398377985,5.910275533547319,,74
interpolation,2022-05-31,AL,19.77349730267007,25.67759696070331,62.47163403163442,29.031433500845377,42.321798493398,12.27754447913864,30.662992575991204,30.08807035816429,17.18526191977348,13.809879792255682,1.6807865390101848,55.16861600136956,17.49181645980678,7.082115577913523,4.707425422601805,,75
gap22_23,2022-06-07,AL,18.830433866201826,24.998309275499636,61.47122007377434,28.09079433162851,42.87649030374722,12.57735296552701,30.822473323104663,30.25222475847206,16.54969338090357,13.544506696871949,1.6506741578699695,55.16734319903024,17.9209023496716,7.05387909897573,4.3287353545417435,,76
interpolation,2022-06-15,AL,17.939967548517824,24.388868098897216,60.48782549752521,27.222810468122393,43.400172661863536,12.852406838651397,30.94039615715441,30.333948227052886,15.943072091132603,13.31565763216557,1.624213442406113,55.28980695654427,18.303220910131767,7.069399098555332,4.054245028890847,,77
interpolation,2022-06-30,AL,16.808889545057312,23.72596776141917,59.1037756933106,26.190558672466626,44.065105057482874,13.173827709287584,30.976521449803585,30.182770244657686,15.149917592435925,13.100564745356827,1.5974657248420714,55.87569186956505,18.709380434190304,7.235896098782615,3.994683348532144,,78
23,2022-07-06,AL,16.55314483386679,23.63603961323981,58.71808821599524,25.995041900583132,44.21531431933367,13.23143244065662,30.92341364607932,30.011123413340137,14.958385685341629,13.092683787152112,1.595117743947663,56.240160142970254,18.75837566445911,7.352674673157461,4.137071916127294,465.0,79
interpolation,2022-07-15,AL,16.380263292288525,23.688895948269174,58.319484618990586,25.934678113878054,44.316595680256015,13.241807091047198,30.771368453938724,29.634536410978676,14.805798423683449,13.164601131829448,1.6005433863180596,56.92627074043189,18.71029503198238,7.581606578595371,4.528740381525695,,80
interpolation,2022-07-31,AL,16.697319885653148,24.33915478772409,58.14397487311084,26.517472481573208,44.129147634921324,13.034969590517942,30.286596300342957,28.612109872306036,14.933674696241527,13.540569098617041,1.6367004207899025,58.55908420956016,18.264600639786906,8.147897503449855,5.752700954102634,,81
gap23_24,2022-08-10,AL,17.296761497167044,25.102506505838573,58.37670724075124,27.322661171409482,43.7749961520808,12.761883262595214,29.84496100440363,27.75002822207932,15.271864099824155,13.93467220040726,1.6765180664878077,59.84210715150566,17.753794868600803,8.603189528973715,6.853659386794836,,82
interpolation,2022-08-15,AL,17.63442933169054,25.508147688010308,58.52217173596321,27.722858631640978,43.5615131947148,12.628367112486824,29.596932413578596,27.362438642752284,15.49548105250574,14.14107097130085,1.7011741756318304,60.45782738903623,17.46358800489663,8.82294614381686,7.382188902405969,,83
interpolation,2022-08-31,AL,18.555551262450418,26.579104092702913,58.82301607528114,28.44409054495961,42.85056266863898,12.40312799585865,28.735464791820338,26.773201208528516,16.370733671918998,14.688662639142468,1.8004106587706128,61.88278939776335,16.515290538341965,9.33363168113107,8.471889143355709,,84
24,2022-09-11,AL,19.047910993135204,27.114650527648383,58.88431475060971,28.445467878376927,42.33720649278367,12.426840780035246,28.083296543105305,26.94358147913048,17.113614121983357,14.965350165223136,1.8866121378384637,62.380406739605185,15.845979648233598,9.514540243497072,8.689291749262376,464.0,85
interpolation,2022-09-15,AL,19.198483905967528,27.26884193969306,58.877204812759,28.346075876995506,42.14556633001242,12.471537282737538,27.834041572106667,27.121796730385903,17.412266462252774,15.045805882674603,1.9215897255621144,62.4639758661016,15.59908753024429,9.545943812733697,8.660919704996868,,86
interpolation,2022-09-30,AL,19.627914130223076,27.654434190803368,58.71089081091488,27.49886483480529,41.40333106838864,12.810499110311076,26.841846748216895,28.342333171380883,18.667654213522525,15.251764663236372,2.0700057573686745,62.31479257813978,14.656586973885961,9.500395725340091,8.044243736719428,,87
gap24_25,2022-10-05,AL,19.72361255625013,27.715377030977947,58.60645220156196,27.049973070913857,41.14764399829244,12.983609172989954,26.490943672658943,28.942943300409777,19.133640121931546,15.286821042763544,2.125530426863096,62.10276042519693,14.336576222153036,9.42791075865417,7.659639185089481,,88
interpolation,2022-10-15,AL,19.84869734334562,27.752427722835307,58.33773924985576,25.958969084936502,40.63119973787855,13.386559770082508,25.785891268870362,30.347426158090503,20.088483710056344,15.298091652328432,2.238190281555854,61.465514341435544,13.708211153070229,9.202785914103126,6.673957721370039,,89
interpolation,2022-10-31,AL,19.93960252069766,27.830920007947906,57.952021190198195,24.54663344798339,39.90375907097775,13.674103457203316,25.064226203996647,31.814363586477675,20.935081193659954,15.023017906488496,2.308049280899461,60.32031554175155,13.049243902914922,8.709469299541906,5.297748409263506,,90
25,2022-11-09,AL,19.937934452533696,27.906853307066875,57.77663874650171,24.00550387116806,39.55754150224662,13.59941517936995,24.91302545535437,32.104548867037195,20.980295140078255,14.698837487420166,2.2779804212662405,59.64734308942019,12.89234031505287,8.367476318273985,4.699627215651512,442.0,91
interpolation,2022-11-15,AL,19.915701514921267,27.97018806197679,57.6763507033151,23.74607450754617,39.35191691231944,13.455050353412187,24.9141192963992,32.08401891158024,20.83803891578031,14.41493663322794,2.2301886961384945,59.18717553686233,12.873244119284964,8.113680043197814,4.371278371022689,,92
interpolation,2022-11-30,AL,19.78619604829591,28.173018893491943,57.483848146153804,23.452134005050556,38.92601036646227,12.763134045943424,25.273484089500133,31.28374019086626,19.87900236168321,13.467952485900657,2.0135990178495295,57.9964392769549,13.124775316355626,7.388886015699253,3.796801421677736,,93
interpolation,2022-12-15,AL,19.551770268777076,28.43816923050928,57.374046472272255,23.661894096862728,38.626075496118666,11.601934011106593,26.138479756126202,29.42149560490059,18.06397376597333,12.186127871866876,1.6593655768029463,56.749381002263654,13.801007795585646,6.536992172581118,3.5728960253877386,,94
gap25_26,2022-12-21,AL,19.444576599681422,28.532685724187818,57.3423905270089,23.818790186453022,38.542214599578486,11.089527941047754,26.536486577683505,28.565065299015735,17.238256667018593,11.674378035215947,1.504441860377426,56.264502810513214,14.124428576299962,6.205070250034078,3.5483436859171866,,95
interpolation,2022-12-31,AL,19.277022753055043,28.624402860111744,57.28598924625723,24.05292356641085,38.44978800500125,10.321929222766393,27.107851285985184,27.323886635305414,15.982400220215117,10.989845142300977,1.2740888434185789,55.52650646136677,14.614251218805162,5.741462187415337,3.531489225275886,,96
interpolation,2023-01-15,AL,19.051712924989808,28.607735547887586,57.19285285955297,24.33999839566171,38.42210490920513,9.373057860539754,27.74932023681155,25.898537029031566,14.380659420606221,10.357694634576763,0.9938402017701988,54.583888430860384,15.23364457626923,5.256038706673926,3.56261246824273,,97
26,2023-01-17,AL,19.024030846644383,28.591528539463724,57.17966088311345,24.372461017739635,38.428473912609306,9.264904101087252,27.815303681467626,25.74805901549083,14.192665958259102,10.309189394282976,0.962392516347365,54.47310949551086,15.305772808960477,5.210354543503999,3.5718762813145206,416.0,98
interpolation,2023-01-31,AL,18.845799474172672,28.385944985540256,57.08221912726557,24.56139522851541,38.53933512929082,8.628803742796455,28.148415802048806,24.955400171909194,13.04518592719879,10.205389614331006,0.7812531663046891,53.79584450667693,15.741773648973059,5.015998599591364,3.670415520017183,,99
interpolation,2023-02-15,AL,18.685021581955787,27.986754993363167,56.96791726593095,24.689439460865245,38.786824887747585,8.18219863425441,28.255251036042296,24.61236817107859,12.142913926668747,10.551968209094426,0.6629011164552382,53.26088017933937,16.075122302828667,5.051346879552971,3.8414229991274382,,100
interpolation,2023-02-28,AL,18.570938402947174,27.491071779172202,56.8605715315211,24.738166895275988,39.10901807512846,7.99172680506764,28.13858708515154,24.73869055356448,11.634715443268199,11.235408790475947,0.6236953177844347,52.956799211725794,16.25206718766108,5.285811002719588,4.04437987022321,,101
interpolation,2023-03-15,AL,18.4684474205288,26.746377430908602,56.72715246729456,24.722570588489422,39.6050510567814,7.9987815385632945,27.762527349102445,25.373235744747138,11.364221712873897,12.466000768131424,0.6515724476243392,52.79003822918589,16.327052883418727,5.7915337762194055,4.341734401333966,,102
interpolation,2023-03-31,AL,18.39354073840165,25.748024696785862,56.57355054565004,24.621118209569868,40.280911759479416,8.274181922923775,27.07625898167255,26.627320004911706,11.448745093295367,14.300621065624005,0.7676529017463328,52.82957515616671,16.254480450302374,6.6087163403274864,4.733517493795258,,103
gap26_27,2023-04-04,AL,18.38036520213639,25.465531336485032,56.53332937924921,24.582075063493658,40.47354771831546,8.386237718255583,26.85870189266816,27.033943659668395,11.530045297461282,14.843467890748776,0.8105996038186746,52.87452637313074,16.211731346013956,6.85780955216767,4.843496319482058,,104
interpolation,2023-04-15,AL,18.355581691831624,24.620807668569327,56.41896600679313,24.446491305882276,41.05211759538524,8.783502910104025,26.165565528790587,28.34418280153761,11.87772016197992,16.509942145767116,0.9574266233851663,53.07046787679564,16.043421442451564,7.635210874530322,5.170756261049425,,105
interpolation,2023-04-30,AL,18.3488477755108,23.308499021020737,56.254140109244126,24.194914113371617,41.95647158657474,9.535855955518757,24.996178341957243,30.58474766531348,12.645147875380053,19.192841823888116,1.225537405571869,53.50861238928048,15.693953707048276,8.9136917445572,5.6756809490181475,,106
27,2023-05-05,AL,18.353542054570347,22.82993133420852,56.19692228590731,24.093954985018488,42.28751139592316,9.84064742804244,24.54889511657915,31.447980857049867,12.976168812005778,20.192381405034645,1.332315901978074,53.69849429163228,15.546706966902182,9.395848998082611,5.859030494055399,507.0,107
interpolation,2023-05-15,AL,,,,,,,,,,,,,,,,,108
interpolation,2023-05-31,AL,,,,,,,,,,,,,,,,,109
interpolation,2020-03-31,AK,,,,,,,,,,,,,,,,,0
interpolation,2020-04-15,AK,,,,,,,,,,,,,,,,,1
1,2020-04-30,AK,51.30831472300548,71.3740336628915,76.70650609247355,46.17474748990673,28.258702491924986,3.4388189384896464,16.687756903721535,1.1770752847994086,4.27526360501014,5.072763857689395,0.0,44.028052510863134,5.446150505178382,1.3905924684462885,0.0,103.0,2
interpolation,2020-05-15,AK,53.47860195780642,69.04037202536527,78.16184813433176,61.87115350368555,31.363470723419894,2.487933809527438,13.679588232269534,2.4558987857029315,7.903661134344563,2.078344053282602,1.8721813870453516,41.006658985521156,8.357822680111976,-0.3634227809158829,2.884549172095719,,3
2,2020-05-21,AK,48.04077514444934,62.95855545768827,76.54617471246064,61.568723832665974,32.516845384261714,2.5734463941639563,15.003955268528204,6.055458006590136,10.314688835628717,2.698850251796861,2.0262932601742,40.44679086990827,8.942225788593726,1.1393804501972429,2.7193003156742166,173.0,4
interpolation,2020-05-31,AK,33.517021249614245,48.310262938933825,71.87981383384847,54.517923727661724,34.394459403299685,3.158658797574884,19.662011473199787,14.731117801723013,15.176558457260315,5.372539637761802,1.646326084462655,40.274916124759216,9.329307282203226,5.642589484272242,1.1205127744190704,,5
3,2020-06-01,AK,32.517140258576624,47.19373359349093,71.54317969316571,53.9511652968724,34.60117170788137,3.199215878734032,20.049601550287697,15.377993023442698,15.598786963339576,5.535016084233423,1.6030473022052227,40.28974855598695,9.376400556476904,5.970016309238579,0.9839606068863656,129.0,6
gap3_5,2020-06-11,AK,30.847806852710338,42.53742237730158,70.69776016004332,52.370720570271835,36.95900356031855,3.202736265421893,22.009656361350363,17.780152390165117,18.621097940666324,5.110877076418543,1.2943548175224346,40.66491720407597,10.155141691935754,6.819217004503272,0.37698651772296027,,7
interpolation,2020-06-15,AK,34.39676309377804,43.9722875100149,71.63400871019539,53.80914797872738,38.0485326935785,3.001452001141543,21.82389685101329,16.682971300094042,19.22138369729194,3.906980308530796,1.2340607410467697,40.931486608809706,10.62134171253165,5.9309935341219004,0.5188839077232582,,8
5,2020-06-28,AK,45.43739636498517,49.91810709371003,73.24633558123875,59.36078031339833,41.01336969230154,2.9801784245539285,21.39946694395669,13.803868310080464,20.397406549178015,2.282474094676288,1.292576067288045,42.99106203728649,11.306212698404488,3.0105876601837167,1.4294875900888635,169.0,9
interpolation,2020-06-30,AK,46.5550912379406,50.65513765424445,73.10646461279157,60.1151153158133,41.35668447836572,3.105791133824216,21.478665783472344,13.718332338008526,20.5219390105007,2.534194210661069,1.336275690189526,43.49189319547577,11.255658641211827,2.7010440751313745,1.5985385311347484,,10
gap5_7,2020-07-09,AK,49.66786666314931,53.38532916084464,71.19690510898917,63.18040730320173,42.529314871853096,4.096370697323095,22.311896530661684,14.512850196931234,20.896234453244734,5.322360423914649,1.6474249678062745,46.35274562720234,10.513633263819786,1.7692717092609527,2.454829386399342,,11
interpolation,2020-07-15,AK,50.22514796310768,54.81645662021776,69.03004020511779,64.97906532809945,42.88420599256503,5.041516023114426,23.23856070867684,15.927912471203262,20.935649010188808,8.377081976728437,1.92885071036795,48.6475621103994,9.639333560485587,1.5829799634332766,3.0628821958011514,,12
7,2020-07-26,AK,51.88273728014568,59.062969638765914,67.75324761555642,68.68565092026427,41.1565548101204,5.647272863774768,24.657702477425943,17.21070641231232,19.88092614419056,11.250707021236916,2.090870504512895,50.88818836323671,8.734326812729233,2.40886025492693,3.416953807583747,129.0,13
interpolation,2020-07-31,AK,53.08446013536057,61.800485102640835,68.53788430170945,70.58813534310306,39.2844612987494,5.360553937073934,25.134220187362462,17.086201128176413,18.887270359417855,11.148054670580631,1.9894960900924568,50.936462386822114,8.690646394260366,3.295956746071259,3.2134995272477864,,14
gap7_9,2020-08-06,AK,54.89635292328146,65.751511535032,70.60557081225485,73.0506967022898,36.14134113163984,4.552789295257116,25.566990386702997,16.353030199885296,17.270638470002464,9.862574268810969,1.7234554780867157,50.19398243976856,8.94157107726954,4.782622031328405,2.6687277551489927,,15
interpolation,2020-08-15,AK,57.85234029589317,72.30685859389517,75.30395387525114,76.8846684288791,30.378647603783126,2.661847304452976,26.0395008236923,14.303501061417888,14.19505099149213,6.0742595779477355,1.0941509667030394,47.85725290151753,9.80922457667757,7.525715631180894,1.3958168852170805,,16
9,2020-08-26,AK,57.70040596553927,75.46676589274519,77.98734580889999,79.97864334706567,27.924845498584045,1.4005094989981255,27.192700432673327,12.20808859622866,11.115451552196427,2.5578818182844847,0.4714111792086516,46.32683208173323,10.635044206532315,8.907080204088292,0.3726122476815015,127.0,17
interpolation,2020-08-31,AK,56.03196265936637,74.81266526499086,77.78064291076868,80.7051152057179,28.827700814946642,1.3285628100879299,27.974123967051945,11.513135913869144,10.059211101796397,1.5944665685114048,0.2705220471727218,46.297300565420606,10.86766697697843,8.662405122764776,0.17192293991126145,,18
gap9_10,2020-09-03,AK,54.5510820015863,73.79307825016878,77.22869322058929,80.93703420784311,29.97487997765467,1.435811399903506,28.520150655858927,11.173416563180476,9.528540074522144,1.2068989018515301,0.17464089027143784,46.47941594889164,10.964415702672468,8.253829653268056,0.13083046803653336,,19
interpolation,2020-09-15,AK,45.30703744378998,65.29896489219323,72.03159440670728,80.3616413044116,38.77686373240452,2.9077497728246384,31.08471705149893,10.378135451022597,8.212349425494667,1.0385292954232248,-0.02090517301998418,48.559764439181585,10.99991483543564,4.787171016498962,0.5378001979089582,,20
10,2020-09-30,AK,38.6557291474154,57.547810970157954,68.606397150486,77.44695127810665,44.675312081800705,3.303764072310961,26.32056860530129,9.949219296075556,9.869985532635352,1.8587468329348364,0.2949475551404368,47.66621988895082,8.904684084731542,2.1570471569645537,1.283218079559414,188.0,21
interpolation,2020-10-15,AK,42.41604568469442,58.18190873097757,72.43489946904867,72.7024888116691,38.914913593478744,0.7809198905225293,10.109028413358589,10.215541233418888,15.668626768586737,2.8841666339821015,1.269552714168578,40.59155666139901,4.324667822613623,3.8861521507958385,1.8342132718285804,,22
11,2020-10-23,AK,43.24084691723606,56.907374262416646,72.35945268918715,70.0870352904219,36.2554720408919,1.7287381937402022,9.050864636174316,14.0420727397416,18.68728319005942,3.4866218672436307,1.8313252264705489,40.01621781805572,5.29648479391415,5.18378504126414,2.1836423491204284,189.0,23
interpolation,2020-10-31,AK,40.784167196232836,52.23022101760007,68.51140191792676,67.71238890320204,36.226599711780615,5.849371123586153,18.821705829154105,21.970000072640286,20.855023938175933,4.114909559323547,2.3194388468007827,44.25554829738292,10.647971055504529,6.106065987883685,2.6328279430471375,,24
12,2020-11-14,AK,36.58506857696788,44.26100694949292,60.42935602537383,66.2033783956321,39.081164635542635,12.668881253432149,38.16865521734514,30.669745418786892,20.591833018133443,5.167383691713365,2.9797689156039353,52.75123707474809,19.97123859849802,6.257715045022196,3.268379669072984,232.0,25
interpolation,2020-11-15,AK,36.84936070594009,44.29012534880343,60.32714571921902,66.36909066633224,39.186975494296284,12.575464065174279,37.994531880890705,29.986861707305085,20.234914684319634,5.232631974763924,3.016330579533737,52.67542212219416,19.895019718688648,6.158214904106713,3.2791246440526267,,26
13,2020-11-30,AK,46.62151497927718,51.15217318190115,64.24669417522452,71.38829776897421,39.3042367671516,4.911404473086041,18.256403915787196,6.302730141915064,11.573992639913214,5.936402346689773,3.325116239279649,44.02865324885988,10.513631652873228,3.663819688791076,2.9309175198477635,372.0,27
gap13_14,2020-12-15,AK,50.161596678428225,53.102243270698935,66.07154498756601,72.29679295568276,38.380435303035895,1.7844671337725106,9.410161642340947,-4.355703378768473,6.694485730929972,5.655640199122166,2.8836026772319086,40.20810124008071,5.6014860043559365,2.851467973220575,1.971157800468198,,28
interpolation,2020-12-31,AK,45.9177944368888,48.59620790076105,64.38032156575696,68.60199152386926,37.01572399566267,4.80043065154138,16.024684070828723,1.631030913859701,6.647587131951018,4.532308700773388,1.8253333620378591,43.4511332276094,7.441161624732246,3.970370212668705,0.6487945165814961,,29
14,2021-01-12,AK,43.06843451608753,46.38011872771963,63.446483258009025,66.90227714243107,36.91683763861041,6.572604287317563,20.487400641197993,6.160307845733288,7.604194473491456,4.078722847040319,1.4354340432499395,46.43504050235943,9.104300621847033,4.664653202714933,0.2884481907585796,420.0,30
interpolation,2021-01-15,AK,42.50139158602655,46.08008054265688,63.3066785003046,66.69467275107536,37.03657396642845,6.866414477262872,21.337913034734086,7.093381837979964,7.93250463168343,4.033939925220737,1.406030479406631,47.17800537142257,9.47929086175364,4.792817912210226,0.29747751397947797,,31
interpolation,2021-01-31,AK,40.45872491997584,46.19568064214589,63.193743460251774,67.05559506422607,38.651061199072394,7.425248855290816,24.08263042885783,10.723764170419903,10.285806145002534,4.258620267750961,1.7090706904537813,51.120137280074566,11.203649233497396,5.169620017141898,1.0152169049730437,,32
gap14_16,2021-02-04,AK,40.206364120377536,46.67610797048054,63.33200715665198,67.53217978296497,39.31149708204421,7.299653949355601,24.297402223511032,11.277145992246826,11.03263520832229,4.436769982918956,1.9058463269554284,52.10031568012757,11.562215254216284,5.183098698012567,1.3708578054798843,,33
interpolation,2021-02-15,AK,39.733227652375724,48.047056952092824,63.70800989652638,69.00802083015503,41.15596623868314,6.93940662106241,24.39228662892311,12.482151948668156,12.845540837964586,4.904749581236381,2.4299246074227554,54.30729494166612,12.303460654680867,5.250919794381575,2.326565564499858,,34
16,2021-02-28,AK,39.29963898075348,48.93599964002504,63.818897776556106,70.47322215422301,42.91975993076807,6.9839991374986115,24.013232147530385,13.6946535061117,14.000949812414012,5.160240777843456,2.7673656541900247,55.544739244946015,12.627393151970695,5.573913989326996,3.052686863654261,314.0,35
interpolation,2021-03-15,AK,38.96725922907585,48.97412114295181,63.49667724678308,71.78601794579687,44.39305257862615,7.670521550198016,22.916362600842447,14.810345152416218,14.003255903598788,5.053469065312457,2.7762454318316205,55.12552416670337,12.257626801783658,6.27421383466783,3.3461544281744793,,36
gap16_17,2021-03-31,AK,38.8110202921311,47.8484972392342,62.62134827813914,72.74014470461164,45.30104201185003,9.152798972608593,20.967531513774215,15.66579502349114,12.434035680359932,4.465345080159151,2.3363940111849506,52.49710052996416,10.985130386155156,7.408097148152949,3.0163177040139226,,37
interpolation,2021-04-15,AK,38.31693557258876,45.84636750048093,61.54229971908083,72.23835582575613,45.57832131279759,10.638034716522991,19.431603127362248,16.53306807549708,10.591123723111917,3.943316601034562,1.8040178492131071,49.7250482129773,9.648192289128318,8.516822444110204,2.5286079539065445,,38
interpolation,2021-04-30,AK,36.780571414484456,43.12180301868768,60.53066165504613,69.09138431099652,45.363783663401364,11.412003645349232,19.528588574136023,17.96496398847507,9.846043594716889,4.07672716303896,1.5540408207376946,48.95323900213219,9.070592731321767,9.250360308527288,2.4294184233895395,,39
17,2021-05-03,AK,36.34789840750282,42.49028766943992,60.336570223719995,68.14396932800544,45.26188754341647,11.48107346717508,19.744560584914996,18.31932995287101,9.829441887716063,4.182352122996035,1.5381177345495605,49.0399698185718,9.046609297323272,9.351851304275993,2.4564626589465015,225.0,40
